"","State.province","Elevation.m.","Latitude","Genus","Taxon","Leaf area per leaf dry mass (specific leaf area, SLA)","Plant height","Seed dry mass","Leaf nitrogen (N) isotope signature (delta 15N)","Leaf nitrogen/phosphorus (N/P) ratio","Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)","Leaf carbon/nitrogen (C/N) ratio"
"1369","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",9.039090909,NA,NA,NA,10.21398981,NA,27.3
"1370","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",8.308837209,NA,NA,NA,NA,NA,NA
"1371","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",8.656486486,NA,NA,NA,NA,NA,NA
"1372","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",7.833265306,NA,NA,NA,NA,NA,NA
"1373","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",8.517894737,NA,NA,NA,NA,NA,NA
"1374","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",6.315918367,NA,NA,NA,12.34240173,NA,29.2
"1375","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",6.831333333,NA,NA,NA,NA,NA,NA
"1376","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",6.846976744,NA,NA,NA,NA,NA,NA
"1377","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",7.965,NA,NA,NA,NA,NA,NA
"1378","Arizona",2542.336,32.44681,"Pinus","Pinus strobiformis",6.143703704,NA,NA,NA,NA,NA,NA
"1379","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,0.8,85.33333333,NA,14
"1380","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,0.6,87.28179551,NA,13.3
"1381","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,3.4,39.78779841,NA,16.3
"1382","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,2.8,49.31972789,NA,15.4
"1383","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,0.9,25.29302899,NA,11
"1384","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,0.5,NA,NA,9.9
"1385","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,-0.4,NA,NA,13.6
"1386","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,0.2,46.58385093,NA,10.2
"1387","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,3.3,93.22033898,NA,13.4
"1388","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,4.1,102.7568922,NA,11
"1389","California",256.03,37.16667,"Lithocarpus","Lithocarpus densiflorus",NA,NA,NA,2.8,49.18032787,NA,22.4
"1390","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,7.3,5.39083558,NA,19.1
"1391","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,8.7,NA,NA,16.7
"1392","California",256.03,37.16667,"Vaccinium","Vaccinium ovatum",NA,NA,NA,1.8,105.5718475,NA,12.6
"1393","California",256.03,37.16667,"Vaccinium","Vaccinium ovatum",NA,NA,NA,2.2,93.15068493,NA,13.2
"1394","California",256.03,37.16667,"Vaccinium","Vaccinium ovatum",NA,NA,NA,2,56.36363636,NA,14.6
"1395","California",256.03,37.16667,"Vaccinium","Vaccinium ovatum",NA,NA,NA,2.3,73.80073801,NA,11.5
"1396","California",256.03,37.16667,"Vaccinium","Vaccinium ovatum",NA,NA,NA,NA,NA,NA,NA
"1397","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,3.1,37.33602422,NA,13.2
"1398","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,3.4,25.41106129,NA,13.8
"1399","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,1.7,49.93757803,NA,11.8
"1400","California",256.03,37.16667,"Sequoia","Sequoia sempervirens",NA,NA,NA,2.2,39.8277718,NA,12.7
"1401","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,3,21.47074611,NA,11.2
"1402","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,8.1,NA,NA,13.3
"1403","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,NA,NA,NA,NA
"1404","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,1.8,24.48453608,NA,12.3
"1405","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,6.1,21.65242165,NA,12.3
"1406","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,6.2,NA,NA,12.4
"1407","California",256.03,37.16667,"Arbutus","Arbutus menziesii",NA,NA,NA,2.1,32.80839895,NA,17.5
"1408","California",256.03,37.16667,"Arbutus","Arbutus menziesii",NA,NA,NA,3.8,27.80441035,NA,15.9
"1409","California",256.03,37.16667,"Arbutus","Arbutus menziesii",NA,NA,NA,7.9,35.81267218,NA,15.8
"1410","California",256.03,37.16667,"Pseudotsuga","Pseudotsuga menziesii",NA,NA,NA,2.6,19.68680089,NA,10.6
"1411","California",256.03,37.16667,"Arbutus","Arbutus menziesii",NA,NA,NA,2.1,46.18937644,NA,11.3
"1412","California",256.03,37.16667,"Arctostaphylos","Arctostaphylos viscida",NA,NA,NA,2.3,37.57575758,NA,14.3
"1413","California",NA,NA,"Abies","Abies magnifica",2.352941176,NA,NA,NA,NA,NA,NA
"1414","California",1938.53,36.72194,NA,"",NA,NA,NA,-3.1,12.03329139,NA,20.6
"1415","California",1938.53,36.72194,"Cornus","Cornus nutallii",NA,NA,NA,-6.1,6.37664074,NA,19.6
"1416","California",1938.53,36.72194,"Cornus","Cornus nutallii",NA,NA,NA,-5.7,6.438850801,NA,25
"1417","California",1938.53,36.72194,"Cornus","Cornus nutallii",NA,NA,NA,-7,3.682905382,NA,24.3
"1418","California",1938.53,36.72194,"Cornus","Cornus nutallii",NA,NA,NA,-4.9,4.117194913,NA,21.4
"1419","California",1938.53,36.72194,"Cornus","Cornus nutallii",NA,NA,NA,-6.8,20.33260922,NA,37.9
"1420","California",1938.53,36.72194,"Cornus","Cornus nutallii",12.6171875,NA,NA,NA,NA,NA,NA
"1421","California",1938.53,36.72194,"Cornus","Cornus nutallii",13.60377358,NA,NA,NA,NA,NA,NA
"1422","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-6.2,12.38136658,NA,41.1
"1423","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-6.4,16.00988285,NA,34.6
"1424","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-5.6,15.67479054,NA,42
"1425","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-5.2,14.28875104,NA,41.3
"1426","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-5,7.917366423,NA,35.9
"1427","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-6,7.685834026,NA,37.3
"1428","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-7.6,15.82377604,NA,47.4
"1429","California",1938.53,36.72194,"Abies","Abies magnifica",NA,NA,NA,-5.3,12.86895516,NA,33.3
"1430","California",1938.53,36.72194,"Arctostaphylos","Arctostaphylos viscida subsp. viscida",1.285714286,NA,NA,NA,NA,NA,NA
"1431","California",1938.53,36.72194,"Arctostaphylos","Arctostaphylos viscida subsp. viscida",2.906976744,NA,NA,NA,NA,NA,NA
"1432","California",1938.53,36.72194,"Chrysolepis","Chrysolepis sempervirens",NA,NA,NA,NA,NA,NA,NA
"1433","California",1938.53,36.72194,"Sequoiadendron","Sequoiadendron giganteum",0.266666667,NA,NA,NA,NA,NA,NA
"1434","California",1938.53,36.72194,"Sequoiadendron","Sequoiadendron giganteum",1,NA,NA,NA,NA,NA,NA
"1435","California",1938.53,36.72194,"Sequoiadendron","Sequoiadendron giganteum",NA,NA,NA,-2.5,61.19446478,NA,26.8
"1436","California",1938.53,36.72194,"Cornus","Cornus sericea subsp. sericea",NA,NA,NA,-1.5,13.15688939,NA,16.9
"1437","California",1938.53,36.72194,"Cornus","Cornus sericea subsp. sericea",NA,NA,NA,-2,9.129852357,NA,16.4
"1438","California",1938.53,36.72194,"Cornus","Cornus sericea subsp. sericea",NA,NA,NA,-2.5,10.16662445,NA,18.8
"1439","California",1938.53,36.72194,NA,"",NA,NA,NA,0.1,10.36943598,NA,16.8
"1440","California",1938.53,36.72194,NA,"",NA,NA,NA,-1.5,11.64266077,NA,21.3
"1441","California",1204.1124,36.61306,"Rhamnus","Rhamnus ilicifolia",5.771929825,NA,NA,NA,NA,NA,NA
"1442","California",1204.1124,36.61306,"Rhamnus","Rhamnus ilicifolia",6.256410256,NA,NA,NA,NA,NA,NA
"1443","California",1204.1124,36.61306,"Calocedrus","Calocedrus decurrens",3.75,NA,NA,NA,NA,NA,NA
"1444","California",1204.1124,36.61306,"Calocedrus","Calocedrus decurrens",2.888888889,NA,NA,NA,NA,NA,NA
"1445","California",1204.1124,36.61306,"Abies","Abies magnifica",1.26,NA,NA,NA,NA,NA,NA
"1446","California",1204.1124,36.61306,"Arctostaphylos","Arctostaphylos viscida subsp. viscida",5.602409639,NA,NA,NA,NA,NA,NA
"1447","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",7.625766871,NA,NA,NA,NA,NA,NA
"1448","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",9.625,NA,NA,NA,NA,NA,NA
"1449","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",9.732484076,NA,NA,NA,NA,NA,NA
"1450","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,3.5,87.8243513,NA,10.6
"1451","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",NA,NA,NA,2.5,24.60567823,NA,11.8
"1452","California",1204.1124,36.61306,"Calocedrus","Calocedrus decurrens",NA,NA,NA,1.6,13.28273245,NA,31.9
"1453","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",NA,NA,NA,1.7,26.6469282,NA,12.5
"1454","California",1204.1124,36.61306,"Rhamnus","Rhamnus rubra",NA,NA,NA,3,37.95811518,NA,14.1
"1455","California",1204.1124,36.61306,"Rhamnus","Rhamnus ilicifolia",NA,NA,NA,-0.9,46.47160069,NA,15
"1456","California",1204.1124,36.61306,"Calocedrus","Calocedrus decurrens",NA,NA,NA,NA,NA,NA,NA
"1457","California",1204.1124,36.61306,"Quercus","Quercus kelloggii",NA,NA,NA,2.2,9.77443609,NA,18.3
"1458","California",1204.1124,36.61306,"Calocedrus","Calocedrus decurrens",NA,NA,NA,NA,NA,NA,NA
"1459","California",1204.1124,36.61306,"Rhamnus","Rhamnus rubra",NA,NA,NA,1.3,13.53276353,NA,23.3
"1460","California",1204.1124,36.61306,"Rhamnus","Rhamnus rubra",NA,NA,NA,NA,NA,NA,NA
"1461","California",1204.1124,36.61306,"Rhamnus","Rhamnus rubra",NA,NA,NA,1.5,11.38211382,NA,32
"1462","California",1204.1124,36.61306,"Umbellularia","Umbellularia californica",NA,NA,NA,NA,NA,NA,NA
"1463","California",1204.1124,36.61306,"Crataegus","",NA,NA,NA,8.5,15.42111507,NA,15.7
"1464","California",1204.1124,36.61306,"Arctostaphylos","Arctostaphylos viscida",NA,NA,NA,2,46.34831461,NA,14.1
"1465","California",1204.1124,36.61306,"Arctostaphylos","Arctostaphylos viscida",NA,NA,NA,2,22.12389381,NA,23.9
"1466","California",1204.1124,36.61306,"Arctostaphylos","Arctostaphylos viscida",NA,NA,NA,1.9,13.08900524,NA,23.9
"1467","California",1204.1124,36.61306,NA,"",NA,NA,NA,3.9,27.02702703,NA,12.1
"1468","California",1204.1124,36.61306,NA,"",NA,NA,NA,4.1,36.5752286,NA,10
"1469","California",1204.1124,36.61306,NA,"",NA,NA,NA,1.8,30.80390684,NA,11.1
"1470","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,3.2,28.26086957,NA,12.4
"1471","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,3.2,27.57078987,NA,13.4
"1472","California",1204.1124,36.61306,"Philadelphis","Philadelphis Luisii",NA,NA,NA,2.9,42.90429043,NA,12.4
"1473","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,2.3,19.12350598,NA,19.6
"1474","California",1204.1124,36.61306,"Quercus","",NA,NA,NA,2.2,23.49869452,NA,17.4
"1475","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,3.2,78.43137255,NA,13
"1476","California",1204.1124,36.61306,"Quercus","",NA,NA,NA,2.3,48.55643045,NA,12.6
"1477","California",1204.1124,36.61306,"Quercus","",NA,NA,NA,2.5,20.68965517,NA,19.1
"1478","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",NA,NA,NA,1.8,40.05340454,NA,15
"1479","California",1204.1124,36.61306,"Toxicodendron","Toxicodendron diversilobum",NA,NA,NA,NA,NA,NA,NA
"1480","California",1204.1124,36.61306,"Toxicodendron","Toxicodendron diversilobum",NA,NA,NA,NA,NA,NA,NA
"1481","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",6.290322581,NA,NA,NA,NA,NA,NA
"1482","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",6.517241379,NA,NA,NA,NA,NA,NA
"1483","California",1204.1124,36.61306,"Quercus","Quercus chrysolepis",6.820512821,NA,NA,NA,NA,NA,NA
"1484","California",1204.1124,36.61306,"Abies","Abies magnifica",NA,NA,NA,2.9,24.78632479,NA,15.9
"1485","California",1204.1124,36.61306,"Abies","Abies magnifica",NA,NA,NA,10,83.19738989,NA,3.9
"1486","California",3187.29,36.55056,NA,"",NA,NA,NA,-1.5,17.37784126,NA,24
"1487","California",3187.29,36.55056,"Pinus","Pinus balfouriana",NA,NA,NA,-1.5,24.67734523,NA,21.9
"1488","California",3187.29,36.55056,"Pinus","Pinus balfouriana",NA,NA,NA,-3.7,15.57639468,NA,39.1
"1489","California",3187.29,36.55056,"Pinus","Pinus balfouriana",NA,NA,NA,-1.2,35.11434737,NA,24
"1490","California",3187.29,36.55056,"Pinus","Pinus balfouriana",NA,NA,NA,-2.8,56.07469059,NA,18.8
"1491","California",3187.29,36.55056,"Pinus","Pinus balfouriana",0.255952381,NA,NA,NA,NA,NA,NA
"1492","California",3187.29,36.55056,"Pinus","Pinus balfouriana",1.144654088,NA,NA,NA,NA,NA,NA
"1493","California",3187.29,36.55056,"Pinus","Pinus balfouriana",1.136645963,NA,NA,NA,NA,NA,NA
"1494","California",3187.29,36.55056,NA,"",NA,NA,NA,-2.7,16.07695396,NA,18.3
"1495","California",3187.29,36.55056,NA,"",NA,NA,NA,-0.8,33.98067191,NA,26.1
"1496","California",3187.29,36.55056,"Pinus","Pinus balfouriana",NA,NA,NA,-1.4,58.97217899,NA,20.2
"1497","California",2727.96,36.47806,"Pinus","Pinus contorta subsp. murrayana",NA,NA,NA,-0.9,17.65843476,NA,21.2
"1498","California",2727.96,36.47806,"Pinus","Pinus contorta subsp. murrayana",2.04,NA,NA,NA,NA,NA,NA
"1499","California",2727.96,36.47806,"Pinus","Pinus contorta subsp. murrayana",2.595238095,NA,NA,NA,NA,NA,NA
"1500","California",2727.96,36.47806,"Pinus","Pinus contorta subsp. murrayana",4.181818182,NA,NA,NA,NA,NA,NA
"1501","California",2727.96,36.47806,"Abies","Abies magnifica",NA,NA,NA,-3.8,15.51974103,NA,21.5
"1502","California",2727.96,36.47806,"Abies","Abies magnifica",NA,NA,NA,3.6,254.5620765,NA,8.2
"1503","California",2727.96,36.47806,"Abies","Abies magnifica",NA,NA,NA,-5.5,18.13769029,NA,26.6
"1504","California",2727.96,36.47806,"Abies","Abies magnifica",NA,NA,NA,-3.7,31.5425174,NA,33.2
"1505","California",2727.96,36.47806,"Abies","Abies magnifica",NA,NA,NA,-2.4,10.39826096,NA,22.9
"1506","California",2727.96,36.47806,"Abies","Abies magnifica",4.6875,NA,NA,NA,NA,NA,NA
"1507","California",2727.96,36.47806,"Pinus","Pinus albicaulis",NA,NA,NA,-3,18.19010454,NA,25.6
"1508","California",2727.96,36.47806,"Pinus","Pinus albicaulis",NA,NA,NA,-3.3,16.73137639,NA,26
"1509","California",2727.96,36.47806,"Pinus","Pinus albicaulis",NA,NA,NA,-3.6,22.40293888,NA,25.9
"1510","California",2727.96,36.47806,"Pinus","Pinus albicaulis",NA,NA,NA,-4.3,12.19862156,NA,28.5
"1511","California",2727.96,36.47806,"Pinus","Pinus albicaulis",NA,NA,NA,-4.6,19.39939309,NA,25.2
"1512","California",2727.96,36.47806,"Pinus","Pinus albicaulis",0.677419355,NA,NA,NA,NA,NA,NA
"1513","California",2727.96,36.47806,"Pinus","Pinus albicaulis",2.390243902,NA,NA,NA,NA,NA,NA
"1514","California",2727.96,36.47806,"Pinus","Pinus albicaulis",0.388888889,NA,NA,NA,NA,NA,NA
"1515","California",NA,NA,"Chrysolepis","Chrysolepis sempervirens",6.469135802,NA,NA,NA,NA,NA,NA
"1516","California",NA,NA,"Chrysolepis","Chrysolepis sempervirens",6.714285714,NA,NA,NA,NA,NA,NA
"1517","California",NA,NA,"Chrysolepis","Chrysolepis sempervirens",7.413793103,NA,NA,NA,NA,NA,NA
"1518","California",NA,NA,"Ceanothus","Ceanothus cordulatus",12.71428571,NA,NA,NA,NA,NA,NA
"1519","California",NA,NA,"Ceanothus","Ceanothus cordulatus",10.86956522,NA,NA,NA,NA,NA,NA
"1520","California",NA,NA,"Ceanothus","Ceanothus cordulatus",10.6,NA,NA,NA,NA,NA,NA
"1521","California",NA,NA,"Sequoiadendron","Sequoiadendron giganteum",0.555555556,NA,NA,NA,NA,NA,NA
"1522","California",NA,NA,"Pinus","Pinus lambertiana",2.571428571,NA,NA,NA,NA,NA,NA
"1523","California",NA,NA,"Abies","Abies concolor",4.028571429,NA,NA,NA,NA,NA,NA
"1524","California",NA,NA,"Abies","Abies concolor",4.317073171,NA,NA,NA,NA,NA,NA
"1525","California",NA,NA,"Abies","Abies concolor",3.868421053,NA,NA,NA,NA,NA,NA
"1526","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",7.374027038,NA,NA,-6.2,NA,NA,34.3
"1527","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",6.220839813,NA,NA,NA,NA,NA,NA
"1528","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",5.870165746,NA,NA,NA,NA,NA,NA
"1529","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",8.813559322,NA,NA,-5.6,NA,NA,37.5
"1530","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",8.26873385,NA,NA,NA,NA,NA,NA
"1531","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",17.89587852,NA,NA,NA,NA,NA,NA
"1532","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",15.02504174,NA,NA,-3.3,NA,NA,29.3
"1533","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",8.668242711,NA,NA,NA,NA,NA,NA
"1534","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",9.146341463,NA,NA,NA,NA,NA,NA
"1535","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",22.49388753,NA,NA,-4.8,NA,NA,36.6
"1536","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",20.39151713,NA,NA,NA,NA,NA,NA
"1537","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",23.76851533,NA,NA,NA,NA,NA,NA
"1538","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",23.82406842,NA,NA,-5.1,NA,NA,41.4
"1539","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",22.64150943,NA,NA,NA,NA,NA,NA
"1540","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",23.66040362,NA,NA,NA,NA,NA,NA
"1541","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",3.545454545,NA,NA,NA,NA,NA,NA
"1542","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",5.4,NA,NA,NA,NA,NA,NA
"1543","California",685.8,36.51719,"Adenostoma","Adenostoma fasciculatum",5.166666667,NA,NA,NA,NA,NA,NA
"1544","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",9.954545455,NA,NA,-5.9,11.65692252,NA,33.4
"1545","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",10.56521739,NA,NA,NA,NA,NA,NA
"1546","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",11.76190476,NA,NA,NA,NA,NA,NA
"1547","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",14.14285714,NA,NA,-3.2,17.15246926,NA,21.8
"1548","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",12,NA,NA,NA,NA,NA,NA
"1549","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",17.5,NA,NA,NA,NA,NA,NA
"1550","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",6.161290323,NA,NA,-5.6,12.09255229,NA,33.8
"1551","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",6.654545455,NA,NA,NA,NA,NA,NA
"1552","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",8.423076923,NA,NA,NA,NA,NA,NA
"1553","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",8.80952381,NA,NA,-2.3,17.32875046,NA,21.5
"1554","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",8.164383562,NA,NA,NA,NA,NA,NA
"1555","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",8.630434783,NA,NA,NA,NA,NA,NA
"1556","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",7.046511628,NA,NA,-3.1,13.33668695,NA,22.4
"1557","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",6.9375,NA,NA,NA,NA,NA,NA
"1558","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",5.818181818,NA,NA,NA,NA,NA,NA
"1559","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",5.692307692,NA,NA,NA,NA,NA,NA
"1560","California",685.8,36.51719,"Cercocarpus","Cercocarpus betuloides",4.580645161,NA,NA,NA,NA,NA,NA
"1561","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",6.216666667,NA,NA,-5.5,14.75908811,NA,29.2
"1562","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",6.490196078,NA,NA,NA,NA,NA,NA
"1563","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.32,NA,NA,NA,NA,NA,NA
"1564","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.694117647,NA,NA,-0.1,21.81448113,NA,41.9
"1565","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.719512195,NA,NA,NA,NA,NA,NA
"1566","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.989690722,NA,NA,NA,NA,NA,NA
"1567","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",4.819148936,NA,NA,-6.2,16.11630349,NA,33.4
"1568","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.4375,NA,NA,NA,NA,NA,NA
"1569","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.513157895,NA,NA,NA,NA,NA,NA
"1570","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.24137931,NA,NA,-6.3,22.54449242,NA,28.6
"1571","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.6,NA,NA,NA,NA,NA,NA
"1572","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",8.794117647,NA,NA,NA,NA,NA,NA
"1573","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.886363636,NA,NA,-5.2,18.50280737,NA,31.1
"1574","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.553571429,NA,NA,NA,NA,NA,NA
"1575","California",685.8,36.51719,"Rhamnus","Rhamnus ilicifolia",5.196969697,NA,NA,NA,NA,NA,NA
"1576","California",685.8,36.51719,"Quercus","Quercus chrysolepis",8.070588235,NA,NA,-3,14.37212557,NA,40.7
"1577","California",685.8,36.51719,"Quercus","Quercus chrysolepis",7.351145038,NA,NA,NA,NA,NA,NA
"1578","California",685.8,36.51719,"Quercus","Quercus chrysolepis",9.365079365,NA,NA,NA,NA,NA,NA
"1579","California",685.8,36.51719,"Quercus","Quercus douglasii",11.12121212,NA,NA,-3.7,9.353388947,NA,25
"1580","California",685.8,36.51719,"Quercus","Quercus douglasii",10.6,NA,NA,NA,NA,NA,NA
"1581","California",685.8,36.51719,"Quercus","Quercus douglasii",11.4,NA,NA,NA,NA,NA,NA
"1582","California",685.8,36.51719,"Quercus","Quercus douglasii",7.214876033,NA,NA,-3.7,5.476745764,NA,21.4
"1583","California",685.8,36.51719,"Quercus","Quercus douglasii",8.733333333,NA,NA,NA,NA,NA,NA
"1584","California",685.8,36.51719,"Quercus","Quercus douglasii",7.413043478,NA,NA,NA,NA,NA,NA
"1585","California",685.8,36.51719,"Quercus","Quercus douglasii",7.818181818,NA,NA,-2.6,9.56983253,NA,22.3
"1586","California",685.8,36.51719,"Quercus","Quercus douglasii",7.481927711,NA,NA,NA,NA,NA,NA
"1587","California",685.8,36.51719,"Quercus","Quercus douglasii",7.581081081,NA,NA,NA,NA,NA,NA
"1588","California",685.8,36.51719,"Quercus","Quercus douglasii",9.702380952,NA,NA,-5,8.318369481,NA,24
"1589","California",685.8,36.51719,"Quercus","Quercus douglasii",10,NA,NA,NA,NA,NA,NA
"1590","California",685.8,36.51719,"Quercus","Quercus douglasii",9.962264151,NA,NA,NA,NA,NA,NA
"1591","California",685.8,36.51719,"Quercus","Quercus douglasii",7.085714286,NA,NA,-3.5,8.341233497,NA,24.5
"1592","California",685.8,36.51719,"Quercus","Quercus douglasii",7.209302326,NA,NA,NA,NA,NA,NA
"1593","California",685.8,36.51719,"Quercus","Quercus douglasii",NA,NA,NA,-3.6,8.1568289,NA,27
