"","Source_ID","Site","Plot_Name","State.province","Locality_description","Habitat","Habit","Latitude","Longitude","Elevation.m.","Morpho_species","Family","Genus","Species","Taxon","Average_DBH.cm.","X.C","X.N","C.N","d13C","d15N","X.P","N.P","N.C","X._of_leaves","Scanned_WetLeaf_area.cm.2.","Dry_Mass.g.","SLA_Punch","SLA.cm.2.g.","SLA..m_.kg.","Average_SLA.cm.2.g.","Plot_Abundance.N.","Species_Abundance.n."
"1985","Vanessa_5895","Washington_Gulch25","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"ESpruce","Pinaceae","Picea","engelmannii","Picea engelmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.3885,0.004129,NA,336.2799709,33.62799709,NA,182,72
"1986","Vanessa_5896","Washington_Gulch26","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"ESpruce","Pinaceae","Picea","engelmannii","Picea engelmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.2687,0.00455,NA,278.8351648,27.88351648,NA,182,72
"1987","Vanessa_5897","Washington_Gulch27","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"ESpruce","Pinaceae","Picea","engelmannii","Picea engelmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.1835,0.004723,NA,250.582257,25.0582257,NA,182,72
"1988","Vanessa_5898","Washington_Gulch28","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"ESpruce","Pinaceae","Picea","engelmannii","Picea engelmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.559,0.004685,NA,332.7641409,33.27641409,NA,182,72
"1989","Vanessa_5854","Washington_Gulch29","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,48.9,1.3,38.3,-28.7,-1.9,0.097391422,13.11409125,0.02612486,"",1.7195,0.01021,NA,168.4133203,16.84133203,162.6851284,182,110
"1990","Vanessa_5855","Washington_Gulch30","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.978,0.010652,NA,185.6928276,18.56928276,NA,182,110
"1991","Vanessa_5856","Washington_Gulch31","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.6088,0.010432,NA,154.2177914,15.42177914,NA,182,110
"1992","Vanessa_5857","Washington_Gulch32","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.4999,0.008268,NA,181.4102564,18.14102564,NA,182,110
"1993","Vanessa_5858","Washington_Gulch33","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.4192,0.01317,NA,107.7600607,10.77600607,NA,182,110
"1994","Vanessa_5859","Washington_Gulch34","wg4","Colorado","At_PainterBoy_mine_near_Gothic_CO,_Rocky_Mountain_Biological_Labrotories","","",38.96975,-107.04113,3351,"SaFir","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",NA,50.7,1.2,43.9,-26.2,-0.8,0.120061514,9.618402751,0.022763067,"",1.0829,0.010935,NA,99.03063557,9.903063557,234.7067123,182,110
